Day,Price,Q10,Q90
4719,49409.58,13476.575975973,49668.299234474
4726,50112.02,13595.135942575,50044.616805883
4733,46724.12,13714.5611422897,50423.2222758187
4740,50801.6999999999,13834.8565957775,50804.1261393893
4747,47323.62,13956.027345348,51187.3389242292
4754,41865.65,14078.0784550203,51572.8711905507
4761,43108.81,14201.0150105845,51960.7335311987
4768,36292.06,14324.8421196632,52350.9365717003
4775,37929.9,14449.564911773,52743.4909703196
4782,42417.63,14575.1885383855,53138.4074181104
4789,42073.76,14701.7181729892,53535.6966389665
4796,38386.55,14829.1590111515,53935.3693896768
4803,37711.29,14957.5162705798,54337.4364599763
4810,38423,15086.795191184,54741.9086726007
4817,37790.82,15217.0010351374,55148.7968833349
4824,41277.41,15348.1390869401,55558.1119810716
4831,46856.67,15480.2146534796,55969.8648878579
4838,46415.99,15613.2330640944,56384.0665589519
4845,42155.88,15747.1996706348,56800.7279828745
4852,39687.65,15882.1198475262,57219.8601814602
4859,39465.69,16017.9989918314,57641.4742099131
4866,38479.3,16154.8425233128,58065.5811568559
4873,34027.56,16292.6558844946,58492.1921443854
4880,31293.29,16431.4445407268,58921.3183281241
4887,30264.11,16571.2139802465,59352.9708972725
4894,29449.54,16711.9697142412,59787.1610746616
4901,29899.4,16853.7172769118,60223.900116808
4908,26565.12,16996.462225536,60663.1993139627
4915,20552.98,17140.2101405302,61105.0699901671
4922,21029.53,17284.9666255135,61549.5235033043
4929,19292.67,17430.7373073712,61996.5712451515
4936,20843.12,17577.5278363171,62446.2246414351
4943,20793.29,17725.3438859579,62898.4951518785
4950,22586.22,17874.1911533555,63353.39427026
4957,23315.95,18024.0753590921,63810.9335244633
4964,23181.62,18175.0022473323,64271.1244765302
4971,24314.02,18326.9775858881,64733.9787227137
4978,21495.97,18480.0071662815,65199.5078935305
4985,19550.11,18634.0968038093,65667.723653814
4992,20004.08,18789.2523376065,66138.6377027668
4999,21839.13,18945.4796307107,66612.261774014
5006,19420.94,19102.7845701265,67088.6076356563
5013,18808.52,19261.1730668882,67567.6870903207
5020,19057.33,19420.6510561262,68049.5119752163
5027,19445.94,19581.22449713,68534.0941621847
5034,19263.43,19742.8993734127,69021.4455577548
5041,19572.38,19905.6816927764,69511.5781031937
5048,20628.62,20069.5774873757,70004.5037745608
5055,20914.74,20234.5928137831,70500.2345827598
5062,16309.05,20400.7337530535,70998.7825735934
5069,16255.15,20568.0064107895,71500.1598278129
5076,16423.94,20736.4169172058,72004.378461175
5083,17113.75,20905.9714271942,72511.4506244906
5090,17089.92,21076.676120389,73021.3885036809
5097,16745.81,21248.5372012325,73534.2043198299
5104,16828.91,21421.5608990396,74049.9103292355
5111,16613.48,21595.7534680629,74568.5188234619
5118,17124.86,21771.1211875596,75090.0421293974
5125,20884.18,21947.6703618553,75614.4926093015
5132,22717.7,22125.407320411,76141.8826608603
5139,23750.97,22304.3384178873,76672.2247172411
5146,22938.34,22484.4700342119,77205.5312471418
5153,21787.3,22665.8085746436,77741.8147548459
5160,24288.51,22848.3604698399,78281.0877802761
5167,23558.98,23032.1321759218,78823.3628990458
5174,22428.98,23217.1301745405,79368.6527225126
5181,22243.34,23403.3609729433,79916.9698978314
5188,28051.94,23590.8311040401,80468.3271080074
5195,28001,23779.5471264691,81022.7370719476
5202,28189.84,23969.515624664,81580.212544517
5209,28336.98,24160.7432089204,82140.7663165891
5216,30325.58,24353.2365154615,82704.4112150996
5223,27596.46,24547.0022065061,83271.1601030976
5230,29248.47,24742.0469703338,83841.0258798031
5237,28594.28,24938.3775213532,84414.0214806547
5244,26930.75,25136.0006001683,84990.1598773672
5251,26753.31,25334.9229736449,85569.4540779814
5258,28082.01,25535.1514349785,86151.917126919
5265,27123.99,25736.692803761,86737.5621050341
5272,25940.01,25939.553926048,87326.4021296682
5279,26342.29,26143.7416744265,87918.4503547012
5286,30473.14,26349.2629480812,88513.7199706055
5293,30625.3,26556.1246728631,89112.2242045009
5300,30174.62,26764.3338013571,89713.9763202034
5307,30250.49,26973.8973129481,90318.9896182812
5314,30092.75,27184.8222138908,90927.2774361086
5321,29288.27,27397.1155373756,91538.8531479168
5328,29053.48,27610.7843435979,92153.7301648478
5335,29289.76,27825.8357198255,92771.9219350073
5342,26196.16,28042.2767804666,93393.4419435202
5349,26097.39,28260.1146671371,94018.3037125791
5356,25972.31,28479.3565487313,94646.5208015023
5363,25839.44,28700.0096214869,95278.1068067835
5370,26538.19,28922.0811090561,95913.0753621464
5377,26262.39,29145.5782625724,96551.440138597
5384,27995.39,29370.5083607197,97193.2148444792
5391,27932.56,29596.8787098012,97838.4132255242
5398,27174.56,29824.6966438075,98487.0490649061
5405,30004.11,30053.969524485,99139.1361832936
5412,34538.5,30284.7047414067,99794.6884389074
5419,35051.1,30516.9097120388,100453.719727566
5426,37067.98,30750.5918818109,101116.243982745
5433,37390.02,30985.7587241853,101782.275175629
5440,37458.92,31222.4177407252,102451.827315163
5447,39972.23,31460.5764611651,103124.914448108
5454,43794.17,31700.2424434793,103801.55065909
5461,41362.47,31941.423273951,104481.750070659
5468,43028.98,32184.1265672438,105165.526843339
5475,42278.29,32428.3599664684,105852.89517568
5482,43942.3,32674.1311432546,106543.869304316
5489,41715.61,32921.4477978198,107238.463504012
5496,41586.94,33170.3176590395,107936.692087721
5503,42032.37,33420.7484845169,108638.569406638
5510,42578.24,33672.7480606523,109344.10985025
5517,48311.33,33926.3242027141,110053.327846394
5524,52127.48,34181.4847549092,110766.237861304
5531,51725.45,34438.237590452,111482.854399672
5538,63148.92,34696.5906116352,112203.192004693
5545,69012.3,34956.5517499005,112927.265258123
5552,68376.0599999999,35218.128965909,113655.088780334
5559,67216.71,35481.330249612,114386.677230363
5566,71320.68,35746.1636203204,115122.04530597
5573,69359.11,36012.637126777,115861.207743683
5580,65754.76,36280.7588472267,116604.179318862
5587,64966.88,36550.5368894865,117350.974845747
5594,63134.46,36821.9793910182,118101.60917751
5601,64072.9899999999,37095.094518998,118856.097206308
5608,61492.91,37369.8904703875,119614.453863343
5615,66284.5100000001,37646.3754720068,120376.694118908
5622,68506.0000000001,37924.5577806033,121142.832982443
5629,67724.0000000001,38204.4456829251,121912.885502589
5636,69643,38486.0474957908,122686.866767242
5643,66641,38769.3715661627,123464.791903601
5650,63198.0000000001,39054.4262712166,124246.676078233
5657,62722.9999999999,39341.2200184151,125032.534497109
5664,55892,39629.7612455784,125822.382405677
5671,60846.9999999999,39920.0584209567,126616.235088901
5678,68185,40212.1200433006,127414.107871319
5685,68294,40505.9546419361,128216.0161171
5692,58149,40801.5707768345,129021.975230088
5699,58746,41098.9770386839,129832.000653868
5706,58469,41398.182048964,130646.10787181
5713,64291,41699.1944600158,131464.312407124
5720,57350,42002.0229551167,132286.629822919
5727,54904,42306.6762485499,133113.075722247
5734,59171,42613.1630856792,133943.665748168
5741,63604.9999999999,42921.4922430216,134778.41558379
5748,65642.9999999999,43231.6725283191,135617.340952336
5755,62832,43543.712780612,136460.457617191
5762,62877.9999999999,43857.6218703111,137307.781381948
5769,69020,44173.4086992721,138159.32809048
5776,67964,44491.0822008669,139015.113626973
5783,68758,44810.651340059,139875.153915997
5790,80410,45132.1251134749,140739.464922547
5797,89860.9999999999,45455.5125494773,141608.062652103
5804,98007,45780.8227082393,142480.963150684
5811,97291,46108.0646818179,143358.182504891
5818,101204,46437.2475942278,144239.736841979
5825,104392,46768.380601514,145125.642329895
5832,95122,47101.4728918253,146015.915177338
5839,93652.9999999999,47436.5336854906,146910.571633811
5846,98345,47773.572235089,147809.627989677
5853,94508.9999999999,48112.5978255272,148713.100576206
5860,101235,48453.6197741119,149621.00576564
5867,102598,48796.6474306231,150533.359971234
5874,97662.0000000001,49141.6901773907,151450.179647317
5881,96509.9999999999,49488.7574293658,152371.481289345
5888,96163.0000000001,49837.8586341975,153297.281433953
5895,96320,50189.0032723069,154227.596659012
5902,94322.0000000001,50542.20085696,155162.443583672
5909,80761,50897.4609343442,156101.838868431
5916,82618.9999999999,51254.793083642,157045.799215178
5923,86130.0000000001,51614.2069171054,157994.34136725
5930,82404,51975.7120801326,158947.482109485
5937,78379,52339.3182513404,159905.238268275
5944,83710.0000000001,52705.0351426413,160867.626711622
5951,85136.0000000001,53072.8724993166,161834.664349193
5958,93788,53442.8401000936,162806.368132363
5965,94399.0000000001,53814.9477572194,163782.755054284
5972,104119,54189.2053165368,164763.842149926
5979,106487,54565.6226575602,165749.64649614
5986,109004,54944.2096935489,166740.185211705
5993,105686,55324.9763715863,167735.475457385
6000,105634,55707.9326726519,168735.534435983
6007,101050,56093.0886116988,169740.37939239
6014,108382,56480.4542377301,170750.027613646
6021,109264,56870.0396338735,171764.49642899
6028,119077,57261.8549174572,172783.803209908
6035,117303,57655.9102400877,173807.965370203
6042,119492,58052.2157877239,174837.000366028
6049,114279,58450.7817807536,175870.925695953
6056,119319,58851.6184740716,176909.75890102
6063,117490,59254.7361571533,177953.517564788
6070,113528,59660.1451541344,179002.21931339
6077,108297,60067.8558238837,180055.88181559
6084,111162,60477.8785600832,181114.522782837
6091,115394,60890.2237913022,182178.159969313
6098,115333,61304.9019810753,183246.811171991
6105,112225,61721.9236279791,184320.494230686
6112,123515.47,62141.2992657091,185399.227028116
6119,115128.32,62563.0394631571,186483.027489947
6126,108717.65,62987.154824487,187571.913584848
6133,114527.25,63413.6559892132,188665.903324552
6140,110591.4,63842.5536322776,189765.014763903
6147,104727.44,64273.8584641269,190869.266000909
6154,94290.27,64707.5812307888,191978.675176803
